ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,tract_id
10007345,HY196890,03/24/2015 02:45:00 PM,001XX E 51ST ST,0820,THEFT,$500 AND UNDER,BARBERSHOP,False,True,231,2,3,40,06,1178150.0,1871244.0,2015,02/10/2018 03:50:01 PM,41.80200716,-87.622176918,"(41.80200716, -87.622176918)",1400000US1703117031836100
10007346,HY197008,03/23/2015 11:00:00 AM,067XX S ABERDEEN ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,False,False,724,7,17,68,26,1170141.0,1860213.0,2015,02/10/2018 03:50:01 PM,41.7719149,-87.651869687,"(41.7719149, -87.651869687)",1400000US1703117031681100
10007347,HY197176,03/24/2015 10:51:00 AM,063XX S DR MARTIN LUTHER KING JR DR,0560,ASSAULT,SIMPLE,RESIDENCE,False,False,312,3,20,69,08A,1180013.0,1862919.0,2015,02/10/2018 03:50:01 PM,41.779120086,-87.615599494,"(41.779120086, -87.615599494)",1400000US1703117031842500
10007349,HY197156,03/24/2015 08:20:00 AM,073XX S COLES AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,334,3,7,43,05,1194884.0,1857056.0,2015,02/10/2018 03:50:01 PM,41.762678075,-87.561274896,"(41.762678075, -87.561274896)",1400000US1703117031431400
10007350,HY197165,03/24/2015 07:14:00 PM,013XX W 15TH ST,2017,NARCOTICS,MANU/DELIVER:CRACK,CHA APARTMENT,True,False,1233,12,2,28,18,1167732.0,1892862.0,2015,02/10/2018 03:50:01 PM,41.861559271,-87.65976218,"(41.861559271, -87.65976218)",1400000US1703117031842900
10007351,HY197052,03/24/2015 06:00:00 PM,046XX S WABASH AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,True,215,2,3,38,08A,1177493.0,1874336.0,2015,02/10/2018 03:50:01 PM,41.81050678,-87.62449286,"(41.81050678, -87.62449286)",1400000US1703117031381500
10007352,HY197029,03/24/2015 05:25:00 PM,078XX S STATE ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,False,False,623,6,6,69,03,1177650.0,1852817.0,2015,02/10/2018 03:50:01 PM,41.751452878,-87.62456758100001,"(41.751452878, -87.624567581)",1400000US1703117031691300
10007353,HY197084,03/21/2015 02:00:00 PM,081XX S JUSTINE ST,0460,BATTERY,SIMPLE,STREET,False,False,614,6,21,71,08B,1167418.0,1850849.0,2015,02/10/2018 03:50:01 PM,41.746277593,-87.66211917700001,"(41.746277593, -87.662119177)",1400000US1703117031710600
10007354,HY196979,03/24/2015 05:28:00 PM,066XX S UNION AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,True,723,7,6,68,14,1172657.0,1860673.0,2015,02/10/2018 03:50:01 PM,41.773122117,-87.642633303,"(41.773122117, -87.642633303)",1400000US1703117031680900
10007355,HY197087,03/24/2015 06:36:00 PM,066XX S MORGAN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,724,7,17,68,08B,1170788.0,1860758.0,2015,02/10/2018 03:50:01 PM,41.773396353,-87.64948210600001,"(41.773396353, -87.649482106)",1400000US1703117031681000
10007357,HY197162,03/24/2015 07:25:00 PM,010XX W 87TH ST,4625,OTHER OFFENSE,PAROLE VIOLATION,STREET,True,False,613,6,21,71,26,1171072.0,1847132.0,2015,02/10/2018 03:50:01 PM,41.735998642,-87.648838439,"(41.735998642, -87.648838439)",1400000US1703117031711000
10007360,HY196862,03/24/2015 04:31:00 PM,057XX S PAULINA ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,715,7,15,67,08B,1165991.0,1866614.0,2015,02/10/2018 03:50:01 PM,41.789569288,-87.66690044799999,"(41.789569288, -87.666900448)",1400000US1703117031670300
10007361,HY197123,03/23/2015 06:00:00 PM,071XX S WOLCOTT AVE,0610,BURGLARY,FORCIBLE ENTRY,VACANT LOT/LAND,False,False,735,7,17,67,05,1164921.0,1857351.0,2015,02/10/2018 03:50:01 PM,41.76417309,-87.67108537700001,"(41.76417309, -87.671085377)",1400000US1703117031672000
10007362,HY197151,03/24/2015 09:00:00 AM,012XX N WOOD ST,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),False,False,1424,14,1,24,06,1164166.0,1908526.0,2015,02/10/2018 03:50:01 PM,41.904618591,-87.672409456,"(41.904618591, -87.672409456)",1400000US1703117031241400
10007363,HY197155,03/23/2015 02:00:00 PM,004XX E 83RD ST,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,False,True,631,6,6,44,04A,1180732.0,1850065.0,2015,02/10/2018 03:50:01 PM,41.743830856,-87.61335800799999,"(41.743830856, -87.613358008)",1400000US1703117031440202
10007364,HY197121,03/24/2015 02:00:00 PM,076XX S JEFFERY BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,414,4,8,43,14,1190863.0,1854706.0,2015,02/10/2018 03:50:01 PM,41.756327569,-87.576088045,"(41.756327569, -87.576088045)",1400000US1703117031834200
10007366,HY197169,03/24/2015 07:30:00 PM,001XX N CLINTON ST,1330,CRIMINAL TRESPASS,TO LAND,OTHER,True,False,121,1,42,28,26,1172709.0,1900986.0,2015,02/10/2018 03:50:01 PM,41.883743485,-87.64125219700001,"(41.883743485, -87.641252197)",1400000US1703117031280100
10007367,HY196993,03/24/2015 05:33:00 PM,029XX N SACRAMENTO AVE,041A,BATTERY,AGGRAVATED: HANDGUN,VEHICLE NON-COMMERCIAL,False,False,1411,14,35,21,04B,1155867.0,1919438.0,2015,02/10/2018 03:50:01 PM,41.934733408,-87.702599314,"(41.934733408, -87.702599314)",1400000US1703117031210700
10007368,HY197171,03/24/2015 03:00:00 PM,007XX S KENNETH AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,False,False,1131,11,24,26,26,1146812.0,1896155.0,2015,02/10/2018 03:50:01 PM,41.871020381,-87.736472172,"(41.871020381, -87.736472172)",1400000US1703117031261000
10007369,HY197138,03/24/2015 07:03:00 PM,066XX S WESTERN AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,832,8,15,66,06,1161518.0,1860508.0,2015,02/10/2018 03:50:01 PM,41.772907566,-87.68347083399999,"(41.772907566, -87.683470834)",1400000US1703117031660800
10007370,HY197009,03/24/2015 03:20:00 PM,042XX W 15TH ST,0560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",False,False,1012,10,24,29,08A,1148122.0,1892367.0,2015,02/10/2018 03:50:01 PM,41.860600554,-87.731760097,"(41.860600554, -87.731760097)",1400000US1703117031290900
10007371,HY196974,03/17/2015 09:00:00 AM,059XX W WASHINGTON BLVD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1512,15,29,25,11,1136941.0,1900139.0,2015,02/10/2018 03:50:01 PM,41.882135646,-87.772617161,"(41.882135646, -87.772617161)",1400000US1703117031252000
10007372,HY196962,02/24/2015 08:30:00 AM,042XX W 15TH ST,0560,ASSAULT,SIMPLE,SIDEWALK,True,False,1012,10,24,29,08A,1148122.0,1892367.0,2015,02/10/2018 03:50:01 PM,41.860600554,-87.731760097,"(41.860600554, -87.731760097)",1400000US1703117031290900
10007374,HY196917,03/10/2015 01:00:00 PM,031XX W 40TH PL,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,SIDEWALK,False,False,921,9,14,58,11,1156089.0,1877598.0,2015,02/10/2018 03:50:01 PM,41.819915762,-87.70291287299999,"(41.819915762, -87.702912873)",1400000US1703117031580501
10007377,HY196711,03/20/2015 03:20:00 PM,010XX E 83RD ST,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",False,False,632,6,8,44,08B,1184531.0,1850174.0,2015,02/10/2018 03:50:01 PM,41.744041896999995,-87.599434894,"(41.744041897, -87.599434894)",1400000US1703117031440102
10007379,HY197113,03/24/2015 02:00:00 PM,077XX W HIGGINS AVE,1330,CRIMINAL TRESPASS,TO LAND,MEDICAL/DENTAL OFFICE,True,False,1612,16,41,10,26,1123709.0,1937221.0,2015,02/10/2018 03:50:01 PM,41.984120445,-87.820391448,"(41.984120445, -87.820391448)",1400000US1703117031100400
10007381,HY196879,03/24/2015 08:55:00 AM,080XX S JUSTINE ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,612,6,21,71,05,1167401.0,1851471.0,2015,02/10/2018 03:50:01 PM,41.747984812,-87.662163691,"(41.747984812, -87.662163691)",1400000US1703117031710600
10007382,HY197191,03/24/2015 08:00:00 PM,056XX W ADDISON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,HOSPITAL BUILDING/GROUNDS,False,True,1633,16,38,15,08B,1138069.0,1923370.0,2015,02/10/2018 03:50:01 PM,41.945863902,-87.767912706,"(41.945863902, -87.767912706)",1400000US1703117031151200
10007383,HY197128,03/23/2015 06:30:00 PM,115XX S WATKINS AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,False,2234,22,34,75,08A,1166313.0,1828135.0,2015,02/10/2018 03:50:01 PM,41.683970355,-87.666812454,"(41.683970355, -87.666812454)",1400000US1703117031750500
10007384,HY197139,03/24/2015 05:15:00 PM,084XX S DANTE AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,True,True,412,4,8,45,26,1187339.0,1849308.0,2015,02/10/2018 03:50:01 PM,41.741599328,-87.58917368700001,"(41.741599328, -87.589173687)",1400000US1703117031834300
10007387,HY197117,03/23/2015 05:30:00 PM,053XX W ADDISON ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,False,1634,16,38,15,11,1140128.0,1923418.0,2015,02/10/2018 03:50:01 PM,41.945958098,-87.76034324700001,"(41.945958098, -87.760343247)",1400000US1703117031151100
10007388,HY197154,03/17/2015 12:00:00 PM,105XX S TROY ST,1242,DECEPTIVE PRACTICE,COMPUTER FRAUD,RESIDENCE,False,False,2211,22,19,74,11,1157197.0,1834537.0,2015,02/10/2018 03:50:01 PM,41.701727336,-87.70001121600001,"(41.701727336, -87.700011216)",1400000US1703117031740100
10007389,HY196338,03/24/2015 09:05:00 AM,081XX S HARVARD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,622,6,21,44,08B,1175371.0,1850960.0,2015,02/10/2018 03:50:01 PM,41.746408255,-87.63297436799999,"(41.746408255, -87.632974368)",1400000US1703117031842400
10007390,HY197185,03/24/2015 08:05:00 PM,002XX N COLUMBUS DR,1330,CRIMINAL TRESPASS,TO LAND,HOTEL/MOTEL,True,False,114,1,42,32,26,1178302.0,1901916.0,2015,02/10/2018 03:50:01 PM,41.886169843000005,-87.620686081,"(41.886169843, -87.620686081)",1400000US1703117031320100
10007392,HY196894,03/24/2015 02:30:00 PM,083XX S HERMITAGE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,614,6,18,71,08B,1166133.0,1849311.0,2015,02/10/2018 03:50:01 PM,41.742084508000005,-87.666871364,"(41.742084508, -87.666871364)",1400000US1703117031711200
10007393,HY197177,03/22/2015 03:00:00 PM,098XX S PROSPECT AVE,0560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,False,False,2213,22,19,72,08A,1167067.0,1839544.0,2015,02/10/2018 03:50:01 PM,41.715262488,-87.66372758,"(41.715262488, -87.66372758)",1400000US1703117031720200
10007394,HY197202,03/24/2015 08:12:00 PM,042XX W WASHINGTON BLVD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,1114,11,28,26,18,1148015.0,1900154.0,2015,02/10/2018 03:50:01 PM,41.881971063,-87.73195261,"(41.881971063, -87.73195261)",1400000US1703117031260300
10007396,HY197188,03/24/2015 06:10:00 PM,004XX E 83RD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,631,6,6,44,08B,1180885.0,1850070.0,2015,02/10/2018 03:50:01 PM,41.743841062,-87.612797254,"(41.743841062, -87.612797254)",1400000US1703117031440202
10007399,HY197016,03/24/2015 04:50:00 PM,067XX S CALIFORNIA AVE,1582,OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,"SCHOOL, PUBLIC, BUILDING",False,False,831,8,15,66,17,1158873.0,1859836.0,2015,02/10/2018 03:50:01 PM,41.771117937,-87.693185122,"(41.771117937, -87.693185122)",1400000US1703117031660900
10007400,HY196827,03/24/2015 02:30:00 PM,063XX S CALUMET AVE,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",True,False,312,3,20,69,08A,1179551.0,1862782.0,2015,02/10/2018 03:50:01 PM,41.778754713000005,-87.61729739799999,"(41.778754713, -87.617297398)",1400000US1703117031842500
10007402,HY196594,03/22/2015 09:00:00 PM,056XX S DR MARTIN LUTHER KING JR DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,False,True,231,2,20,40,08B,1179887.0,1867708.0,2015,02/10/2018 03:50:01 PM,41.792264444000004,-87.615914925,"(41.792264444, -87.615914925)",1400000US1703117031400300
10007403,HY196729,03/20/2015 07:00:00 PM,048XX W FULTON ST,0820,THEFT,$500 AND UNDER,STREET,False,False,1532,15,28,25,06,1143889.0,1901492.0,2015,02/10/2018 03:50:01 PM,41.885721036,-87.747069841,"(41.885721036, -87.747069841)",1400000US1703117031251800
10007404,HY196646,03/24/2015 01:30:00 PM,011XX S AUSTIN BLVD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1513,15,29,25,11,1136557.0,1894423.0,2015,02/10/2018 03:50:01 PM,41.866457030999996,-87.774163969,"(41.866457031, -87.774163969)",1400000US1703117031831400
10007405,HY196972,03/24/2015 05:00:00 PM,051XX W CHICAGO AVE,0560,ASSAULT,SIMPLE,SMALL RETAIL STORE,False,False,1531,15,37,25,08A,1142126.0,1904847.0,2015,02/10/2018 03:50:01 PM,41.894960427,-87.75346075799999,"(41.894960427, -87.753460758)",1400000US1703117031251100
10007406,HY197201,03/24/2015 07:55:00 PM,0000X N KARLOV AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,False,False,1115,11,28,26,15,1149058.0,1899837.0,2015,02/10/2018 03:50:01 PM,41.881081059,-87.728130902,"(41.881081059, -87.728130902)",1400000US1703117031260200
10007407,HY197019,03/20/2015 11:20:00 AM,037XX W CONGRESS PKWY,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,False,False,1133,11,28,27,11,1151743.0,1897452.0,2015,02/10/2018 03:50:01 PM,41.87448398,-87.718334431,"(41.87448398, -87.718334431)",1400000US1703117031270500
10007408,HY197038,03/24/2015 05:00:00 PM,051XX W CHICAGO AVE,0810,THEFT,OVER $500,OTHER,False,False,1531,15,37,25,06,1141774.0,1904840.0,2015,02/10/2018 03:50:01 PM,41.894947739,-87.75475375,"(41.894947739, -87.75475375)",1400000US1703117031251600
10007409,HY197208,03/24/2015 08:05:00 PM,018XX S HARDING AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,False,1014,10,24,29,18,1150351.0,1890625.0,2015,02/10/2018 03:50:01 PM,41.855777147,-87.723623303,"(41.855777147, -87.723623303)",1400000US1703117031292400
10007410,HY196752,03/24/2015 02:30:00 PM,009XX N AUSTIN BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1511,15,29,25,08B,1136192.0,1905811.0,2015,02/10/2018 03:50:01 PM,41.897713751,-87.775232067,"(41.897713751, -87.775232067)",1400000US1703117031251300
10007412,HY197238,03/24/2015 08:55:00 PM,037XX W CHICAGO AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,True,False,1112,11,27,23,26,1151325.0,1905082.0,2015,02/10/2018 03:50:01 PM,41.895429716,-87.719668825,"(41.895429716, -87.719668825)",1400000US1703117031231200
10007413,HY197233,03/24/2015 11:00:00 AM,033XX W LEXINGTON ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,False,True,1134,11,24,27,26,1154219.0,1896505.0,2015,02/10/2018 03:50:01 PM,41.871836269,-87.70926887899999,"(41.871836269, -87.709268879)",1400000US1703117031837300
10007414,HY197217,03/24/2015 04:10:00 PM,060XX S TALMAN AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,True,True,825,8,15,66,20,1159741.0,1864584.0,2015,02/10/2018 03:50:01 PM,41.784129348,-87.689873095,"(41.784129348, -87.689873095)",1400000US1703117031835000
10007415,HY197178,03/24/2015 07:17:00 PM,062XX S MICHIGAN AVE,0460,BATTERY,SIMPLE,APARTMENT,False,False,311,3,20,40,08B,1178263.0,1863570.0,2015,02/10/2018 03:50:01 PM,41.780946398000005,-87.62199536899999,"(41.780946398, -87.621995369)",1400000US1703117031400800
10007417,HY197267,03/23/2015 06:00:00 PM,021XX N LOCKWOOD AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,True,False,2515,25,37,19,20,1140706.0,1913701.0,2015,02/10/2018 03:50:01 PM,41.919283034,-87.758458174,"(41.919283034, -87.758458174)",1400000US1703117031191200
10007418,HY197243,03/18/2015 02:00:00 PM,045XX S HERMITAGE AVE,0810,THEFT,OVER $500,RESIDENCE PORCH/HALLWAY,False,False,924,9,20,61,06,1165439.0,1874626.0,2015,02/10/2018 03:50:01 PM,41.811566893,-87.66869731,"(41.811566893, -87.66869731)",1400000US1703117031610400
10007419,HY197195,03/24/2015 07:16:00 PM,049XX W ADAMS ST,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,SIDEWALK,True,False,1533,15,28,25,18,1143658.0,1898882.0,2015,02/10/2018 03:50:01 PM,41.878563206,-87.74798350299999,"(41.878563206, -87.747983503)",1400000US1703117031252202
10007421,HY197206,03/24/2015 08:07:00 PM,058XX S SPAULDING AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENTIAL YARD (FRONT/BACK),True,False,822,8,14,63,15,1155382.0,1865711.0,2015,02/10/2018 03:50:01 PM,41.787310405,-87.705824834,"(41.787310405, -87.705824834)",1400000US1703117031630900
10007422,HY197190,03/24/2015 08:15:00 PM,079XX S PHILLIPS AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,422,4,7,46,18,1193900.0,1852965.0,2015,02/10/2018 03:50:01 PM,41.751476233000005,-87.56501525,"(41.751476233, -87.56501525)",1400000US1703117031460400
10007423,HY197266,01/01/2015 12:01:00 AM,010XX N HERMITAGE AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,False,False,1213,12,1,24,20,1164538.0,1907016.0,2015,02/10/2018 03:50:01 PM,41.90046717,-87.671085816,"(41.90046717, -87.671085816)",1400000US1703117031242100
10007424,HY197248,03/24/2015 09:03:00 PM,074XX S STEWART AVE,2028,NARCOTICS,POSS: SYNTHETIC DRUGS,STREET,True,False,731,7,17,69,18,1174916.0,1855524.0,2015,02/10/2018 03:50:01 PM,41.75894258,-87.634505751,"(41.75894258, -87.634505751)",1400000US1703117031691100
10007426,HY197109,03/24/2015 02:00:00 PM,078XX S CREGIER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,414,4,8,43,14,1189565.0,1853293.0,2015,02/10/2018 03:50:01 PM,41.752481425,-87.580890162,"(41.752481425, -87.580890162)",1400000US1703117031834200
10007427,HY197235,03/24/2015 08:40:00 PM,003XX E 73RD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,323,3,6,69,08B,1179914.0,1856694.0,2015,02/10/2018 03:50:01 PM,41.762040311999996,-87.616152735,"(41.762040312, -87.616152735)",1400000US1703117031691000
10007428,HY196747,03/21/2015 06:00:00 PM,087XX S PAXTON AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,412,4,8,48,05,1192355.0,1847488.0,2015,02/10/2018 03:50:01 PM,41.736484585999996,-87.570854667,"(41.736484586, -87.570854667)",1400000US1703117031480100
10007429,HY197183,03/24/2015 08:09:00 PM,087XX S STONY ISLAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,False,True,412,4,8,48,08B,1188445.0,1847270.0,2015,02/10/2018 03:50:01 PM,41.735980536999996,-87.58518632200001,"(41.735980537, -87.585186322)",1400000US1703117031480100
10007430,HY197269,03/24/2015 09:25:00 PM,065XX S ABERDEEN ST,2027,NARCOTICS,POSS: CRACK,STREET,True,False,724,7,17,68,18,1170109.0,1861376.0,2015,02/10/2018 03:50:01 PM,41.77510701,-87.65195321200001,"(41.77510701, -87.651953212)",1400000US1703117031681000
10007431,HY197193,03/24/2015 07:35:00 PM,078XX S YATES BLVD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,414,4,7,43,18,1193561.0,1853355.0,2015,02/10/2018 03:50:01 PM,41.752554725,-87.566244756,"(41.752554725, -87.566244756)",1400000US1703117031431301
10007432,HY197115,02/26/2015 09:00:00 AM,025XX E 79TH ST,1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,SMALL RETAIL STORE,False,False,422,4,7,46,10,1194675.0,1853084.0,2015,02/10/2018 03:50:01 PM,41.751783752,-87.562171395,"(41.751783752, -87.562171395)",1400000US1703117031460400
10007433,HY197232,03/24/2015 07:28:00 PM,046XX W MONROE ST,143C,WEAPONS VIOLATION,UNLAWFUL POSS AMMUNITION,APARTMENT,False,False,1113,11,28,25,15,1145450.0,1899160.0,2015,02/10/2018 03:50:01 PM,41.879292345,-87.741396534,"(41.879292345, -87.741396534)",1400000US1703117031252202
10007434,HY196952,03/24/2015 06:45:00 AM,104XX S MUSKEGON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),False,False,431,4,10,51,14,1196808.0,1835764.0,2015,02/10/2018 03:50:01 PM,41.704203475,-87.554929059,"(41.704203475, -87.554929059)",1400000US1703117031510100
10007436,HY196669,03/24/2015 11:25:00 AM,100XX S WOODLAWN AVE,0820,THEFT,$500 AND UNDER,"SCHOOL, PRIVATE, BUILDING",False,False,511,5,8,50,06,1186531.0,1838828.0,2015,02/10/2018 03:50:01 PM,41.7128602,-87.592464611,"(41.7128602, -87.592464611)",1400000US1703117031500100
10007438,HY197039,02/12/2015 09:00:00 AM,103XX S AVENUE L,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,432,4,10,52,11,1201831.0,1837038.0,2015,02/10/2018 03:50:01 PM,41.707573376999996,-87.53649296,"(41.707573377, -87.53649296)",1400000US1703117031520300
10007439,HY197214,03/24/2015 08:23:00 PM,054XX W MADISON ST,502R,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,True,False,1522,15,29,25,26,1139942.0,1899486.0,2015,02/10/2018 03:50:01 PM,41.880289396,-87.76161330299999,"(41.880289396, -87.761613303)",1400000US1703117031251900
10007442,HY197237,03/24/2015 04:30:00 PM,021XX W CORTEZ ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,1212,12,32,24,05,1161938.0,1906971.0,2015,02/10/2018 03:50:01 PM,41.900398365,-87.68063698799999,"(41.900398365, -87.680636988)",1400000US1703117031242300
10007444,HY197205,03/23/2015 08:00:00 PM,023XX W WASHINGTON BLVD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1223,12,2,28,11,1160803.0,1900626.0,2015,02/10/2018 03:50:01 PM,41.883010771,-87.684981994,"(41.883010771, -87.684981994)",1400000US1703117031837800
10007446,HY197097,03/24/2015 04:30:00 PM,031XX S MAY ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,913,9,11,60,14,1169155.0,1884097.0,2015,02/10/2018 03:50:01 PM,41.837476589,-87.654792861,"(41.837476589, -87.654792861)",1400000US1703117031600900
10007448,HY197192,03/21/2015 12:00:00 PM,015XX S KEDZIE AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,1022,10,24,29,05,1155274.0,1892434.0,2015,02/10/2018 03:50:01 PM,41.860643895,-87.705504834,"(41.860643895, -87.705504834)",1400000US1703117031841500
10007452,HY197211,03/24/2015 09:00:00 AM,026XX W FOSTER AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,2011,20,40,4,05,1157864.0,1934436.0,2015,02/10/2018 03:50:01 PM,41.975848256999996,-87.69484964200001,"(41.975848257, -87.694849642)",1400000US1703117031040201
10007453,HY197268,03/24/2015 07:30:00 PM,102XX S PEORIA ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,False,2232,22,34,73,26,1172119.0,1837004.0,2015,02/10/2018 03:50:01 PM,41.708183044,-87.645299168,"(41.708183044, -87.645299168)",1400000US1703117031730600
10007454,HY197251,03/24/2015 11:30:00 AM,041XX N HARDING AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1723,17,39,16,14,1149319.0,1927190.0,2015,02/10/2018 03:50:01 PM,41.956135189,-87.72646176399999,"(41.956135189, -87.726461764)",1400000US1703117031160400
10007455,HY197264,03/24/2015 09:00:00 PM,069XX N CLARK ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,2424,24,49,1,08B,1163589.0,1945794.0,2015,02/10/2018 03:50:01 PM,42.006895931,-87.67347485299999,"(42.006895931, -87.673474853)",1400000US1703117031010702
10007457,HY197107,03/24/2015 06:50:00 PM,016XX W JONQUIL TER,0460,BATTERY,SIMPLE,PARK PROPERTY,False,False,2422,24,49,1,08B,1164095.0,1950997.0,2015,02/10/2018 03:50:01 PM,42.021162341,-87.671465188,"(42.021162341, -87.671465188)",1400000US1703117031010100
